Gene stable ID	Transcript length (including UTRs and CDS)
ENSG00000148841	6807
ENSG00000148842	15857
ENSG00000148843	6467
ENSG00000148848	7938
ENSG00000148908	852
ENSG00000148925	2504
ENSG00000148926	1889
ENSG00000148935	2286
ENSG00000148942	6250
ENSG00000148943	4688
ENSG00000148948	4054
ENSG00000148950	1905
ENSG00000148965	727
ENSG00000148985	2062
ENSG00000149016	3363
ENSG00000149021	466
ENSG00000149043	3534
ENSG00000149050	2681
ENSG00000149054	3448
ENSG00000149084	4292
ENSG00000149089	4583
ENSG00000149090	3142
ENSG00000149091	5737
ENSG00000149100	5051
ENSG00000149115	5952
ENSG00000149124	1899
ENSG00000149131	2231
ENSG00000149133	945
ENSG00000149136	6296
ENSG00000149150	2598
ENSG00000149177	7851
ENSG00000149179	2141
ENSG00000149182	2976
ENSG00000149187	7666
ENSG00000149196	1694
ENSG00000149201	2528
ENSG00000149212	9558
ENSG00000149218	4687
ENSG00000149231	8047
ENSG00000149243	2497
ENSG00000149256	14000
ENSG00000149257	3523
ENSG00000149260	4397
ENSG00000149262	3459
ENSG00000149269	3737
ENSG00000149273	2097
ENSG00000149289	9542
ENSG00000149292	2985
ENSG00000149294	6045
ENSG00000149295	2789
ENSG00000149300	1141
ENSG00000149305	2011
ENSG00000149308	6117
ENSG00000149311	13147
ENSG00000149313	5145
ENSG00000149328	5621
ENSG00000149346	6062
ENSG00000149357	1346
ENSG00000149380	2627
ENSG00000149403	5861
ENSG00000149418	3539
ENSG00000149428	4529
ENSG00000149435	1046
ENSG00000149443	606
ENSG00000149451	3677
ENSG00000149452	7578
ENSG00000149474	3618
ENSG00000149476	4696
ENSG00000149480	3058
ENSG00000149483	2839
ENSG00000149485	4525
ENSG00000149488	3477
ENSG00000149489	1878
ENSG00000149499	3665
ENSG00000149503	3964
ENSG00000149506	1954
ENSG00000149507	1633
ENSG00000149516	1613
ENSG00000149527	6986
ENSG00000149531	761
ENSG00000149532	3695
ENSG00000149534	3512
ENSG00000149541	2056
ENSG00000149547	2455
ENSG00000149548	3924
ENSG00000149554	4153
ENSG00000149557	4744
ENSG00000149564	2336
ENSG00000149571	3808
ENSG00000149573	2620
ENSG00000149575	5826
ENSG00000149577	4406
ENSG00000149582	3241
ENSG00000149591	3298
ENSG00000149596	4787
ENSG00000149599	1732
ENSG00000149600	1987
ENSG00000149609	2254
ENSG00000149633	6429
ENSG00000149634	757
ENSG00000149635	2043
ENSG00000149636	2447
ENSG00000149639	14371
ENSG00000149646	2531
ENSG00000149651	512
ENSG00000149654	3902
ENSG00000149656	928
ENSG00000149657	2548
ENSG00000149658	3301
ENSG00000149679	3785
ENSG00000149716	3776
ENSG00000149735	747
ENSG00000149742	2343
ENSG00000149743	1809
ENSG00000149761	2055
ENSG00000149781	2489
ENSG00000149782	4469
ENSG00000149792	2526
ENSG00000149798	2023
ENSG00000149806	1484
ENSG00000149809	2094
ENSG00000149823	2714
ENSG00000149922	2162
ENSG00000149923	1490
ENSG00000149925	2534
ENSG00000149926	2313
ENSG00000149927	3749
ENSG00000149929	3388
ENSG00000149930	5169
ENSG00000149932	1292
ENSG00000149948	8094
ENSG00000149968	2016
ENSG00000149970	8373
ENSG00000149972	6258
ENSG00000150045	1241
ENSG00000150048	2685
ENSG00000150051	3846
ENSG00000150054	5080
ENSG00000150093	3784
ENSG00000150175	1347
ENSG00000150201	778
ENSG00000150244	1445
ENSG00000150261	1087
ENSG00000150269	933
ENSG00000150275	9426
ENSG00000150276	522
ENSG00000150281	1664
ENSG00000150316	1576
ENSG00000150337	2180
ENSG00000150347	7891
ENSG00000150361	4115
ENSG00000150394	9721
ENSG00000150401	3164
ENSG00000150403	3542
ENSG00000150433	4547
ENSG00000150455	2245
ENSG00000150456	1042
ENSG00000150457	5511
ENSG00000150459	2300
ENSG00000150471	12636
ENSG00000150477	5881
ENSG00000150510	4761
ENSG00000150527	4392
ENSG00000150540	3295
ENSG00000150551	1891
ENSG00000150556	1719
ENSG00000150593	3697
ENSG00000150594	3745
ENSG00000150625	2854
ENSG00000150627	4911
ENSG00000150628	2115
ENSG00000150630	2064
ENSG00000150636	2711
ENSG00000150637	12319
ENSG00000150656	4111
ENSG00000150667	2805
ENSG00000150672	7890
ENSG00000150676	2358
ENSG00000150681	2150
ENSG00000150687	5323
ENSG00000150712	5187
ENSG00000150722	3004
ENSG00000150732	228
ENSG00000150750	1208
ENSG00000150753	3675
ENSG00000150756	1928
ENSG00000150760	6797
ENSG00000150764	5897
ENSG00000150768	4458
ENSG00000150773	1838
ENSG00000150776	3739
ENSG00000150779	1155
ENSG00000150782	1697
ENSG00000150783	1147
ENSG00000150787	1069
ENSG00000150867	3802
ENSG00000150873	2684
ENSG00000150893	16070
ENSG00000150907	5735
ENSG00000150938	5912
ENSG00000150961	4030
ENSG00000150967	6051
ENSG00000150977	6141
ENSG00000150990	4550
ENSG00000150991	3745
ENSG00000150995	10197
ENSG00000151005	2654
ENSG00000151006	5489
ENSG00000151012	9645
ENSG00000151014	1952
ENSG00000151023	3382
ENSG00000151025	6959
ENSG00000151033	818
ENSG00000151062	5936
ENSG00000151065	2231
ENSG00000151067	13433
ENSG00000151079	4237
ENSG00000151090	7402
ENSG00000151092	3196
ENSG00000151093	1519
ENSG00000151116	4156
ENSG00000151117	3595
ENSG00000151131	23529
ENSG00000151135	3362
ENSG00000151136	5767
ENSG00000151148	5722
ENSG00000151150	16874
ENSG00000151151	6133
ENSG00000151164	2843
ENSG00000151176	4800
ENSG00000151208	7415
ENSG00000151224	3410
ENSG00000151229	7003
ENSG00000151233	7497
ENSG00000151239	3320
ENSG00000151240	7888
ENSG00000151247	11523
ENSG00000151276	7415
ENSG00000151287	1689
ENSG00000151292	4635
ENSG00000151303	4560
ENSG00000151304	2855
ENSG00000151320	15006
ENSG00000151322	5847
ENSG00000151327	3395
ENSG00000151332	1809
ENSG00000151338	7434
ENSG00000151348	3454
ENSG00000151353	2762
ENSG00000151360	1869
ENSG00000151364	1691
ENSG00000151365	1174
ENSG00000151366	2518
ENSG00000151376	2311
ENSG00000151379	606
ENSG00000151388	8774
ENSG00000151413	5032
ENSG00000151414	4149
ENSG00000151418	678
ENSG00000151422	12119
ENSG00000151445	2934
ENSG00000151458	8794
ENSG00000151461	5569
ENSG00000151465	1542
ENSG00000151466	3673
ENSG00000151468	3180
ENSG00000151470	6170
ENSG00000151474	6821
ENSG00000151475	1841
ENSG00000151490	5301
ENSG00000151491	5016
ENSG00000151498	3315
ENSG00000151500	1299
ENSG00000151502	3691
ENSG00000151503	5539
ENSG00000151532	4131
ENSG00000151552	1648
ENSG00000151553	5810
ENSG00000151572	3909
ENSG00000151575	4440
ENSG00000151576	4023
ENSG00000151577	1640
ENSG00000151611	7068
ENSG00000151612	7463
ENSG00000151615	3144
ENSG00000151617	4150
ENSG00000151623	5909
ENSG00000151631	983
ENSG00000151632	3756
ENSG00000151640	2729
ENSG00000151650	2911
ENSG00000151651	3279
ENSG00000151655	3193
ENSG00000151657	6348
ENSG00000151665	3454
ENSG00000151687	4410
ENSG00000151689	2162
ENSG00000151690	4797
ENSG00000151692	5743
ENSG00000151693	5712
ENSG00000151694	6573
ENSG00000151702	5370
ENSG00000151704	4074
ENSG00000151715	2234
ENSG00000151718	8826
ENSG00000151725	1998
ENSG00000151726	4103
ENSG00000151729	4440
ENSG00000151743	2110
ENSG00000151746	8811
ENSG00000151748	3063
ENSG00000151773	3467
ENSG00000151778	962
ENSG00000151779	7281
ENSG00000151789	10699
ENSG00000151790	3139
ENSG00000151806	4449
ENSG00000151812	2700
ENSG00000151834	5812
ENSG00000151835	15665
ENSG00000151838	2616
ENSG00000151846	3387
ENSG00000151849	5020
ENSG00000151876	1731
ENSG00000151881	2950
ENSG00000151882	3126
ENSG00000151883	7177
ENSG00000151892	9216
ENSG00000151893	11311
ENSG00000151914	22431
ENSG00000151917	3497
ENSG00000151923	5072
ENSG00000151929	2571
ENSG00000151948	3010
ENSG00000151952	5776
ENSG00000151962	3626
ENSG00000151963	241
ENSG00000151967	5949
ENSG00000152034	2368
ENSG00000152049	3291
ENSG00000152056	2515
ENSG00000152061	6821
ENSG00000152076	3385
ENSG00000152078	6822
ENSG00000152082	933
ENSG00000152086	1542
ENSG00000152092	7116
ENSG00000152093	1554
ENSG00000152102	5285
ENSG00000152104	12985
ENSG00000152117	3785
ENSG00000152127	8252
ENSG00000152128	5078
ENSG00000152133	3906
ENSG00000152137	2152
ENSG00000152147	3728
ENSG00000152154	1662
ENSG00000152192	4547
ENSG00000152193	3529
ENSG00000152207	4672
ENSG00000152208	6117
ENSG00000152213	3760
ENSG00000152214	1265
ENSG00000152217	9910
ENSG00000152219	3417
ENSG00000152223	12698
ENSG00000152229	3000
ENSG00000152234	5818
ENSG00000152240	1125
ENSG00000152242	5462
ENSG00000152253	1354
ENSG00000152254	2918
ENSG00000152256	14193
ENSG00000152266	813
ENSG00000152270	6076
ENSG00000152284	2968
ENSG00000152291	6489
ENSG00000152292	1975
ENSG00000152315	2522
ENSG00000152332	8478
ENSG00000152348	3033
ENSG00000152359	2229
ENSG00000152377	4846
ENSG00000152380	2185
ENSG00000152382	2539
ENSG00000152402	16205
ENSG00000152404	3278
ENSG00000152409	9042
ENSG00000152413	5881
ENSG00000152422	1696
ENSG00000152430	3135
ENSG00000152433	2739
ENSG00000152439	5832
ENSG00000152443	5292
ENSG00000152454	2172
ENSG00000152455	3087
ENSG00000152457	3532
ENSG00000152463	1767
ENSG00000152464	1537
ENSG00000152465	2907
ENSG00000152467	2054
ENSG00000152475	2038
ENSG00000152484	4511
ENSG00000152492	8957
ENSG00000152495	12240
ENSG00000152503	4218
ENSG00000152518	3696
ENSG00000152520	4940
ENSG00000152527	6981
ENSG00000152556	3579
ENSG00000152558	3579
ENSG00000152578	5621
ENSG00000152580	11067
ENSG00000152582	7350
ENSG00000152583	2994
ENSG00000152591	4344
ENSG00000152592	2682
ENSG00000152595	2226
ENSG00000152601	6458
ENSG00000152611	1004
ENSG00000152620	3614
ENSG00000152642	4060
ENSG00000152661	3152
ENSG00000152669	1726
ENSG00000152670	2884
ENSG00000152672	2475
ENSG00000152683	5089
ENSG00000152684	4349
ENSG00000152689	4807
ENSG00000152700	6682
ENSG00000152705	1367
ENSG00000152749	8822
ENSG00000152760	2001
ENSG00000152763	4206
ENSG00000152766	1596
ENSG00000152767	13532
ENSG00000152778	4015
ENSG00000152779	4617
ENSG00000152782	6976
ENSG00000152784	4095
ENSG00000152785	5734
ENSG00000152795	4139
ENSG00000152804	1727
ENSG00000152818	12339
ENSG00000152822	6836
ENSG00000152894	6087
ENSG00000152904	2895
ENSG00000152910	4867
ENSG00000152926	9080
ENSG00000152931	5616
ENSG00000152932	8896
ENSG00000152936	1729
ENSG00000152939	4376
ENSG00000152942	3233
ENSG00000152944	1753
ENSG00000152952	3835
ENSG00000152953	3582
ENSG00000152954	2408
ENSG00000152969	2971
ENSG00000152977	5241
ENSG00000152990	4566
ENSG00000153002	3574
ENSG00000153006	6876
ENSG00000153012	6428
ENSG00000153015	2103
ENSG00000153029	7860
ENSG00000153037	7063
ENSG00000153044	1389
ENSG00000153046	3419
ENSG00000153048	3026
ENSG00000153060	1612
ENSG00000153064	3544
ENSG00000153066	3178
ENSG00000153071	4537
ENSG00000153086	1936
ENSG00000153093	2714
ENSG00000153094	5231
ENSG00000153107	8262
ENSG00000153113	4506
ENSG00000153130	5129
ENSG00000153132	3043
ENSG00000153140	2432
ENSG00000153147	7923
ENSG00000153157	3130
ENSG00000153162	2780
ENSG00000153165	5594
ENSG00000153179	3492
ENSG00000153187	13084
ENSG00000153201	11711
ENSG00000153207	8892
ENSG00000153208	3954
ENSG00000153214	5212
ENSG00000153230	945
ENSG00000153233	3529
ENSG00000153234	3472
ENSG00000153237	3122
ENSG00000153246	14371
ENSG00000153250	4273
ENSG00000153253	9123
ENSG00000153266	2074
ENSG00000153283	4516
ENSG00000153291	2963
ENSG00000153292	9130
ENSG00000153294	3162
ENSG00000153303	6142
ENSG00000153310	4552
ENSG00000153317	6344
ENSG00000153339	6226
ENSG00000153347	1560
ENSG00000153363	3508
ENSG00000153391	3245
ENSG00000153395	5610
ENSG00000153404	12612
ENSG00000153406	1719
ENSG00000153443	2641
ENSG00000153446	1872
ENSG00000153485	1303
ENSG00000153487	5119
ENSG00000153495	835
ENSG00000153498	807
ENSG00000153531	9759
ENSG00000153551	2066
ENSG00000153558	3847
ENSG00000153560	7394
ENSG00000153561	6301
ENSG00000153563	3048
ENSG00000153574	1848
ENSG00000153684	5237
ENSG00000153707	9911
ENSG00000153714	1753
ENSG00000153721	21063
ENSG00000153767	3012
ENSG00000153774	1275
ENSG00000153779	928
ENSG00000153786	3442
ENSG00000153789	1898
ENSG00000153790	3357
ENSG00000153802	2817
ENSG00000153814	3159
ENSG00000153815	4357
ENSG00000153820	6917
ENSG00000153822	4190
ENSG00000153823	2745
ENSG00000153827	9874
ENSG00000153832	3120
ENSG00000153879	4109
ENSG00000153885	4918
ENSG00000153896	3476
ENSG00000153898	2871
ENSG00000153902	2891
ENSG00000153904	4017
ENSG00000153914	9353
ENSG00000153922	8095
ENSG00000153923	3412
ENSG00000153930	3840
ENSG00000153933	8660
ENSG00000153936	6736
ENSG00000153944	7612
ENSG00000153956	7563
ENSG00000153975	2195
ENSG00000153976	2527
ENSG00000153982	1821
ENSG00000153989	4676
ENSG00000153993	6265
ENSG00000154001	6659
ENSG00000154007	1107
ENSG00000154016	2651
ENSG00000154025	4436
ENSG00000154027	3929
ENSG00000154040	2252
ENSG00000154059	3792
ENSG00000154065	3597
ENSG00000154079	1196
ENSG00000154080	11388
ENSG00000154096	3556
ENSG00000154099	4708
ENSG00000154102	1237
ENSG00000154114	5142
ENSG00000154118	4023
ENSG00000154122	8214
ENSG00000154124	7800
ENSG00000154127	6912
ENSG00000154133	4710
ENSG00000154134	4569
ENSG00000154143	1667
ENSG00000154144	4468
ENSG00000154146	1306
ENSG00000154153	3268
ENSG00000154162	4164
ENSG00000154165	1252
ENSG00000154174	4409
ENSG00000154175	6783
ENSG00000154188	4353
ENSG00000154198	1512
ENSG00000154217	6359
ENSG00000154222	5642
ENSG00000154227	3894
ENSG00000154229	8751
ENSG00000154237	11632
ENSG00000154240	3517
ENSG00000154252	1370
ENSG00000154258	6514
ENSG00000154262	8186
ENSG00000154263	6362
ENSG00000154265	8220
ENSG00000154269	3418
ENSG00000154274	1949
ENSG00000154277	1578
ENSG00000154305	8142
ENSG00000154309	4762
ENSG00000154310	6970
ENSG00000154316	1421
ENSG00000154319	4094
ENSG00000154328	2671
ENSG00000154330	4032
ENSG00000154342	2932
ENSG00000154358	26925
ENSG00000154359	3594
ENSG00000154370	5774
ENSG00000154380	13168
ENSG00000154415	4384
ENSG00000154429	5121
ENSG00000154438	2900
ENSG00000154447	5272
ENSG00000154451	4699
ENSG00000154473	7828
ENSG00000154478	7514
ENSG00000154479	2181
ENSG00000154485	1919
ENSG00000154493	3076
ENSG00000154511	2646
ENSG00000154518	5484
ENSG00000154529	7455
ENSG00000154537	616
ENSG00000154545	3015
ENSG00000154548	3599
ENSG00000154553	5137
ENSG00000154556	5996
ENSG00000154582	2780
ENSG00000154589	607
ENSG00000154608	4587
ENSG00000154611	1876
ENSG00000154620	1669
ENSG00000154639	6254
ENSG00000154640	1485
ENSG00000154642	5433
ENSG00000154645	2548
ENSG00000154646	3947
ENSG00000154654	8135
ENSG00000154655	4534
ENSG00000154678	8852
ENSG00000154710	4319
ENSG00000154719	1199
ENSG00000154721	4337
ENSG00000154723	1179
ENSG00000154727	5120
ENSG00000154734	5191
ENSG00000154736	9056
ENSG00000154743	3918
ENSG00000154760	8469
ENSG00000154764	4041
ENSG00000154767	3832
ENSG00000154781	2942
ENSG00000154783	5768
ENSG00000154803	3638
ENSG00000154813	3131
ENSG00000154814	3983
ENSG00000154822	4147
ENSG00000154832	2936
ENSG00000154839	2905
ENSG00000154845	3925
ENSG00000154856	3809
ENSG00000154864	9718
ENSG00000154874	8688
ENSG00000154889	4236
ENSG00000154898	5227
ENSG00000154914	4169
ENSG00000154917	5526
ENSG00000154920	2354
ENSG00000154928	4672
ENSG00000154930	4767
ENSG00000154945	4184
ENSG00000154957	2767
ENSG00000154975	3189
ENSG00000154978	2962
ENSG00000154997	3785
ENSG00000155008	6466
ENSG00000155011	3638
ENSG00000155016	4944
ENSG00000155026	3222
ENSG00000155034	3498
ENSG00000155052	5284
ENSG00000155066	4728
ENSG00000155070	730
ENSG00000155085	6326
ENSG00000155087	1013
ENSG00000155090	3659
ENSG00000155093	4723
ENSG00000155096	4721
ENSG00000155097	5612
ENSG00000155099	2970
ENSG00000155100	3434
ENSG00000155111	6246
ENSG00000155115	952
ENSG00000155158	10483
ENSG00000155189	3685
ENSG00000155229	3797
ENSG00000155249	1358
ENSG00000155252	4189
ENSG00000155254	3221
ENSG00000155256	3047
ENSG00000155265	6447
ENSG00000155269	4944
ENSG00000155275	4157
ENSG00000155287	1451
ENSG00000155304	3986
ENSG00000155307	2744
ENSG00000155313	5341
ENSG00000155324	3175
ENSG00000155329	2178
ENSG00000155330	6640
ENSG00000155363	4689
ENSG00000155366	2199
ENSG00000155367	2474
ENSG00000155368	842
ENSG00000155380	4374
ENSG00000155393	3560
ENSG00000155428	1350
ENSG00000155438	1734
ENSG00000155463	2971
ENSG00000155465	3017
ENSG00000155495	4270
ENSG00000155506	6595
ENSG00000155508	2708
ENSG00000155511	5708
ENSG00000155530	3462
ENSG00000155542	1619
ENSG00000155545	5240
ENSG00000155561	6266
ENSG00000155592	7523
ENSG00000155621	3321
ENSG00000155622	618
ENSG00000155629	4803
ENSG00000155636	2964
ENSG00000155657	109224
ENSG00000155659	2190
ENSG00000155660	2903
ENSG00000155666	2462
ENSG00000155714	1331
ENSG00000155719	4635
ENSG00000155729	2940
ENSG00000155744	9333
ENSG00000155749	2075
ENSG00000155754	5512
ENSG00000155755	5592
ENSG00000155760	3859
ENSG00000155761	6924
ENSG00000155792	2569
ENSG00000155816	6434
ENSG00000155827	3940
ENSG00000155833	2171
ENSG00000155846	10568
ENSG00000155849	4022
ENSG00000155850	8080
ENSG00000155858	6584
ENSG00000155868	2402
ENSG00000155875	8643
ENSG00000155876	1589
ENSG00000155886	10749
ENSG00000155890	2539
ENSG00000155893	4654
ENSG00000155897	5938
ENSG00000155903	5614
ENSG00000155906	2052
ENSG00000155918	1285
ENSG00000155926	3451
ENSG00000155957	2952
ENSG00000155959	1686
ENSG00000155961	3505
ENSG00000155962	2655
ENSG00000155966	13746
ENSG00000155970	3992
ENSG00000155974	5216
ENSG00000155975	4906
ENSG00000155980	5824
ENSG00000156006	1322
ENSG00000156009	2112
ENSG00000156011	11690
ENSG00000156017	4130
ENSG00000156026	3224
ENSG00000156030	8091
ENSG00000156042	6686
ENSG00000156049	2482
ENSG00000156050	4078
ENSG00000156052	6539
ENSG00000156076	2238
ENSG00000156096	2103
ENSG00000156097	4921
ENSG00000156103	11558
ENSG00000156110	2222
ENSG00000156113	12071
ENSG00000156127	980
ENSG00000156136	2716
ENSG00000156140	6409
ENSG00000156150	1859
ENSG00000156162	6197
ENSG00000156170	2549
ENSG00000156171	2246
ENSG00000156172	3334
ENSG00000156194	4163
ENSG00000156206	1631
ENSG00000156218	7336
ENSG00000156219	1577
ENSG00000156222	2769
ENSG00000156232	5101
ENSG00000156234	1203
ENSG00000156239	4865
ENSG00000156253	3094
ENSG00000156256	3835
ENSG00000156261	2005
ENSG00000156265	2093
ENSG00000156269	2014
ENSG00000156273	5769
ENSG00000156282	1193
ENSG00000156284	2068
ENSG00000156298	1909
ENSG00000156299	7200
ENSG00000156304	4193
ENSG00000156313	4768
ENSG00000156345	5503
ENSG00000156374	2230
ENSG00000156381	6727
ENSG00000156384	1503
ENSG00000156395	5757
ENSG00000156398	6866
ENSG00000156411	1659
ENSG00000156413	3137
ENSG00000156414	4782
ENSG00000156427	1986
ENSG00000156453	4793
ENSG00000156463	5607
ENSG00000156466	3701
ENSG00000156467	5575
ENSG00000156469	1529
ENSG00000156471	5177
ENSG00000156475	10704
ENSG00000156482	1129
ENSG00000156486	5219
ENSG00000156500	2598
ENSG00000156502	2484
ENSG00000156504	4326
ENSG00000156508	4441
ENSG00000156509	3082
ENSG00000156510	3689
ENSG00000156515	3998
ENSG00000156521	3644
ENSG00000156531	4759
ENSG00000156535	9401
ENSG00000156564	3270
ENSG00000156574	1665
ENSG00000156575	869
ENSG00000156587	1573
ENSG00000156599	4666
ENSG00000156603	1637
ENSG00000156639	3366
ENSG00000156642	2817
ENSG00000156650	8348
ENSG00000156671	6935
ENSG00000156675	7811
ENSG00000156687	8662
ENSG00000156689	1640
ENSG00000156697	2488
ENSG00000156709	2468
ENSG00000156711	6196
ENSG00000156735	4453
ENSG00000156738	3475
ENSG00000156755	350
